route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11744,1911,3269958,MORGAN STATE UNIV,,1,3850,141537,1,1
11744,1911,3269959,MORGAN STATE UNIV,,1,3857,141537,1,1
11744,1911,3269960,MEDFIELD,,1,1930,141535,1,1
11745,1911,3270173,PATAPSCO LR,,0,4879,141542,1,1
11745,1911,3270174,PATAPSCO LR,,0,4876,141542,1,1
11745,1911,3270175,PATAPSCO LR,,0,4874,141542,1,1
11745,1911,3270176,PATAPSCO LR,,0,4886,141542,1,1
11745,1911,3270177,PATAPSCO LR,,0,1909,141542,1,1
11745,1911,3270178,PATAPSCO LR,,0,4883,141542,1,1
11745,1911,3270179,PATAPSCO LR,,0,1911,141542,1,1
11745,1911,3270180,PATAPSCO LR,,0,4886,141542,1,1
11745,1911,3270181,PATAPSCO LR,,0,4883,141542,1,1
11745,1911,3270182,PATAPSCO LR,,0,1911,141542,1,1
11745,1911,3270183,PATAPSCO LR VIA KAISER,,0,1900,141543,1,1
11745,1911,3270184,PATAPSCO LR VIA KAISER,,0,1902,141543,1,1
11745,1911,3270185,PATAPSCO LR VIA KAISER,,0,4878,141543,1,1
11745,1911,3270186,PATAPSCO LR VIA KAISER,,0,1904,141543,1,1
11745,1911,3270187,PATAPSCO LR VIA KAISER,,0,4876,141543,1,1
11745,1911,3270188,PATAPSCO LR VIA KAISER,,0,1903,141543,1,1
11745,1911,3270189,PATAPSCO LR VIA KAISER,,0,4877,141543,1,1
11745,1911,3270190,PATAPSCO LR VIA KAISER,,0,1900,141543,1,1
11745,1911,3270191,PATAPSCO LR VIA KAISER,,0,1902,141543,1,1
11745,1911,3270192,PATAPSCO LR VIA KAISER,,0,4875,141543,1,1
11745,1911,3270193,PATAPSCO LR VIA KAISER,,0,4879,141543,1,1
11745,1911,3270194,PATAPSCO LR VIA KAISER,,0,1904,141543,1,1
11745,1911,3270195,PATAPSCO LR VIA KAISER,,0,4876,141543,1,1
11745,1911,3270196,PATAPSCO LR VIA KAISER,,0,1903,141543,1,1
11745,1911,3270197,PATAPSCO LR VIA KAISER,,0,1901,141543,1,1
11745,1911,3270198,PATAPSCO LR VIA KAISER,,0,1906,141543,1,1
11745,1911,3270199,PATAPSCO LR VIA KAISER,,0,4878,141543,1,1
11745,1911,3270200,PATAPSCO LR VIA KAISER,,0,1905,141543,1,1
11745,1911,3270201,PATAPSCO LR VIA KAISER,,0,4874,141543,1,1
11745,1911,3270202,PATAPSCO LR VIA KAISER,,0,4876,141543,1,1
11745,1911,3270203,PATAPSCO LR VIA KAISER,,0,4877,141543,1,1
11745,1911,3270204,PATAPSCO LR VIA KAISER,,0,1900,141543,1,1
11745,1911,3270205,PATAPSCO LR VIA KAISER,,0,4875,141543,1,1
11745,1911,3270206,PATAPSCO LR VIA KAISER,,0,4882,141543,1,1
11745,1911,3270207,PATAPSCO LR VIA KAISER,,0,4883,141543,1,1
11745,1911,3270208,PATAPSCO LR VIA KAISER,,0,1907,141543,1,1
11745,1911,3270209,PATAPSCO LR VIA KAISER,,0,1908,141543,1,1
11745,1911,3270210,PATAPSCO LR VIA KAISER,,0,1903,141543,1,1
11745,1911,3270211,PATAPSCO LR VIA KAISER,,0,4885,141543,1,1
11745,1911,3270212,PATAPSCO LR VIA KAISER,,0,1909,141543,1,1
11745,1911,3270213,PATAPSCO LR VIA KAISER,,0,1900,141543,1,1
11745,1911,3270214,PATAPSCO LR VIA KAISER,,0,4881,141543,1,1
11745,1911,3270215,PATAPSCO LR VIA KAISER,,0,4884,141543,1,1
11745,1911,3270216,PATAPSCO LR VIA KAISER,,0,1910,141543,1,1
11745,1911,3270217,PATAPSCO LR VIA KAISER,,0,4885,141543,1,1
11745,1911,3270218,PATAPSCO LR VIA KAISER,,0,1909,141543,1,1
11745,1911,3270219,PATAPSCO LR VIA KAISER,,0,4883,141543,1,1
11745,1911,3270220,PATAPSCO LR VIA KAISER,,0,1911,141543,1,1
11745,1911,3270221,PATAPSCO LR VIA KAISER,,0,1910,141543,1,1
11745,1911,3270222,LANDSDOWNE STATION,,0,4877,141544,1,1
11745,1911,3270223,LANDSDOWNE STATION,,0,1901,141544,1,1
11745,1911,3270224,LANDSDOWNE STATION,,0,4875,141544,1,1
11745,1911,3270225,LANDSDOWNE STATION,,0,4879,141544,1,1
11745,1911,3270226,LANDSDOWNE STATION,,0,4880,141544,1,1
11745,1911,3270227,LANDSDOWNE STATION,,0,4881,141544,1,1
11745,1911,3270228,LANDSDOWNE STATION,,0,4886,141544,1,1
11745,1911,3270229,LANDSDOWNE STATION,,0,1903,141544,1,1
11745,1911,3270230,LANDSDOWNE STATION,,0,4883,141544,1,1
11745,1911,3270231,LANDSDOWNE STATION,,0,4886,141544,1,1
11745,1911,3270232,LANDSDOWNE STATION,,0,1901,141544,1,1
11745,1911,3270233,LANDSDOWNE STATION,,0,1910,141544,1,1
11745,1911,3270234,LANDSDOWNE STATION,,0,4876,141544,1,1
11745,1911,3270235,LANDSDOWNE STATION,,0,4884,141544,1,1
11745,1911,3270236,LANDSDOWNE STATION,,0,1905,141544,1,1
11745,1911,3270237,LANDSDOWNE STATION,,0,4881,141544,1,1
11745,1911,3270238,LANDSDOWNE STATION,,0,4879,141544,1,1
11745,1911,3270239,LANDSDOWNE STATION,,0,1906,141544,1,1
11745,1911,3270240,LANDSDOWNE STATION,,0,1901,141544,1,1
11745,1911,3270241,LANDSDOWNE STATION,,0,1903,141544,1,1
11745,1911,3270242,LANDSDOWNE STATION,,0,1904,141544,1,1
11745,1911,3270243,LANDSDOWNE STATION,,0,4879,141544,1,1
11745,1911,3270244,LANDSDOWNE STATION,,0,4875,141544,1,1
11745,1911,3270245,LANDSDOWNE STATION,,0,1900,141544,1,1
11745,1911,3270246,LANDSDOWNE STATION,,0,4877,141544,1,1
11745,1911,3270247,LANDSDOWNE STATION,,0,4874,141544,1,1
11745,1911,3270248,LANDSDOWNE STATION,,0,1905,141544,1,1
11745,1911,3270249,LANDSDOWNE STATION,,0,4878,141544,1,1
11745,1911,3270250,LANDSDOWNE STATION,,0,1906,141544,1,1
11745,1911,3270251,LANDSDOWNE STATION,,0,1901,141544,1,1
11745,1911,3270252,LANDSDOWNE STATION,,0,4874,141544,1,1
11745,1911,3270253,LANDSDOWNE STATION,,0,1905,141544,1,1
11745,1911,3270254,MONDAWMIN METRO,,1,4885,141546,1,1
11745,1911,3270255,MONDAWMIN METRO,,1,1909,141546,1,1
11745,1911,3270256,MONDAWMIN METRO,,1,4883,141546,1,1
11745,1911,3270257,MONDAWMIN METRO,,1,1911,141546,1,1
11745,1911,3270258,MONDAWMIN METRO,,1,4886,141546,1,1
11745,1911,3270259,MONDAWMIN METRO,,1,4883,141546,1,1
11745,1911,3270260,MONDAWMIN METRO,,1,1911,141546,1,1
11745,1911,3270261,MONDAWMIN METRO,,1,4886,141546,1,1
11745,1911,3270262,MONDAWMIN METRO,,1,1900,141546,1,1
11745,1911,3270263,MONDAWMIN METRO,,1,1901,141546,1,1
11745,1911,3270264,MONDAWMIN METRO,,1,4879,141546,1,1
11745,1911,3270265,MONDAWMIN METRO,,1,4876,141546,1,1
11745,1911,3270266,MONDAWMIN METRO,,1,1903,141548,1,1
11745,1911,3270267,MONDAWMIN METRO,,1,4877,141548,1,1
11745,1911,3270268,MONDAWMIN METRO,,1,1901,141548,1,1
11745,1911,3270269,MONDAWMIN METRO,,1,4875,141548,1,1
11745,1911,3270270,MONDAWMIN METRO,,1,4879,141548,1,1
11745,1911,3270271,MONDAWMIN METRO,,1,4880,141548,1,1
11745,1911,3270272,MONDAWMIN METRO,,1,1905,141548,1,1
11745,1911,3270273,MONDAWMIN METRO,,1,4874,141548,1,1
11745,1911,3270274,MONDAWMIN METRO,,1,1901,141548,1,1
11745,1911,3270275,MONDAWMIN METRO,,1,1906,141548,1,1
11745,1911,3270276,MONDAWMIN METRO,,1,1905,141548,1,1
11745,1911,3270277,MONDAWMIN METRO,,1,4874,141548,1,1
11745,1911,3270278,MONDAWMIN METRO,,1,4877,141548,1,1
11745,1911,3270279,MONDAWMIN METRO,,1,1900,141548,1,1
11745,1911,3270280,MONDAWMIN METRO,,1,4875,141548,1,1
11745,1911,3270281,MONDAWMIN METRO,,1,4879,141548,1,1
11745,1911,3270282,MONDAWMIN METRO,,1,4881,141548,1,1
11745,1911,3270283,MONDAWMIN METRO,,1,1908,141548,1,1
11745,1911,3270284,MONDAWMIN METRO,,1,1903,141548,1,1
11745,1911,3270285,MONDAWMIN METRO,,1,1901,141548,1,1
11745,1911,3270286,MONDAWMIN METRO,,1,4879,141548,1,1
11745,1911,3270287,MONDAWMIN METRO,,1,4881,141548,1,1
11745,1911,3270288,MONDAWMIN METRO,,1,1905,141548,1,1
11745,1911,3270289,MONDAWMIN METRO,,1,4884,141548,1,1
11745,1911,3270290,MONDAWMIN METRO,,1,1910,141548,1,1
11745,1911,3270291,MONDAWMIN METRO,,1,4886,141548,1,1
11745,1911,3270292,MONDAWMIN METRO,,1,4883,141548,1,1
11745,1911,3270293,MONDAWMIN METRO,,1,1911,141548,1,1
11745,1911,3270294,MONDAWMIN METRO,,1,4886,141548,1,1
11745,1911,3270295,MONDAWMIN METRO,,1,1905,141547,1,1
11745,1911,3270296,MONDAWMIN METRO,,1,4874,141547,1,1
11745,1911,3270297,MONDAWMIN METRO,,1,1900,141547,1,1
11745,1911,3270298,MONDAWMIN METRO,,1,1902,141547,1,1
11745,1911,3270299,MONDAWMIN METRO,,1,1906,141547,1,1
11745,1911,3270300,MONDAWMIN METRO,,1,4878,141547,1,1
11745,1911,3270301,MONDAWMIN METRO,,1,1904,141547,1,1
11745,1911,3270302,MONDAWMIN METRO,,1,4876,141547,1,1
11745,1911,3270303,MONDAWMIN METRO,,1,1903,141547,1,1
11745,1911,3270304,MONDAWMIN METRO,,1,4877,141547,1,1
11745,1911,3270305,MONDAWMIN METRO,,1,1900,141547,1,1
11745,1911,3270306,MONDAWMIN METRO,,1,4875,141547,1,1
11745,1911,3270307,MONDAWMIN METRO,,1,4879,141547,1,1
11745,1911,3270308,MONDAWMIN METRO,,1,1904,141547,1,1
11745,1911,3270309,MONDAWMIN METRO,,1,4876,141547,1,1
11745,1911,3270310,MONDAWMIN METRO,,1,1903,141547,1,1
11745,1911,3270311,MONDAWMIN METRO,,1,1901,141547,1,1
11745,1911,3270312,MONDAWMIN METRO,,1,1906,141547,1,1
11745,1911,3270313,MONDAWMIN METRO,,1,4878,141547,1,1
11745,1911,3270314,MONDAWMIN METRO,,1,1907,141547,1,1
11745,1911,3270315,MONDAWMIN METRO,,1,1905,141547,1,1
11745,1911,3270316,MONDAWMIN METRO,,1,4874,141547,1,1
11745,1911,3270317,MONDAWMIN METRO,,1,4876,141547,1,1
11745,1911,3270318,MONDAWMIN METRO,,1,4877,141547,1,1
11745,1911,3270319,MONDAWMIN METRO,,1,1909,141547,1,1
11745,1911,3270320,MONDAWMIN METRO,,1,1900,141547,1,1
11745,1911,3270321,MONDAWMIN METRO,,1,4875,141547,1,1
11745,1911,3270322,MONDAWMIN METRO,,1,4882,141547,1,1
11745,1911,3270323,MONDAWMIN METRO,,1,4883,141547,1,1
11745,1911,3270324,MONDAWMIN METRO,,1,1907,141547,1,1
11745,1911,3270325,MONDAWMIN METRO,,1,1903,141547,1,1
11745,1911,3270326,MONDAWMIN METRO,,1,4885,141547,1,1
11745,1911,3270327,MONDAWMIN METRO,,1,1909,141547,1,1
11745,1911,3270328,MONDAWMIN METRO,,1,4881,141547,1,1
11745,1911,3270329,MONDAWMIN METRO,,1,1910,141547,1,1
11745,1911,3270330,MONDAWMIN METRO,,1,1904,141547,1,1
11745,1911,3270331,MONDAWMIN METRO,,1,4878,141548,1,1
11680,1911,3270846,SINAI HOSPITAL,,1,4829,141072,1,1
11680,1911,3270847,SINAI HOSPITAL,,1,4830,141072,1,1
14498,1911,3272357,W BALTIMORE MARC,,0,2757,141133,1,1
14498,1911,3272358,W BALTIMORE MARC,,0,2753,141133,1,1
14498,1911,3272359,W BALTIMORE MARC,,0,2754,141133,1,1
14498,1911,3272360,W BALTIMORE MARC,,0,2751,141133,1,1
14498,1911,3272361,W BALTIMORE MARC,,0,2752,141133,1,1
14498,1911,3272362,W BALTIMORE MARC,,0,2758,141133,1,1
14498,1911,3272363,W BALTIMORE MARC,,0,2750,141133,1,1
14498,1911,3272364,W BALTIMORE MARC,,0,2756,141133,1,1
14498,1911,3272365,W BALTIMORE MARC,,0,2778,141133,1,1
14498,1911,3272366,W BALTIMORE MARC,,0,2767,141133,1,1
14498,1911,3272367,W BALTIMORE MARC,,0,2766,141133,1,1
14498,1911,3272368,W BALTIMORE MARC,,0,2760,141133,1,1
14498,1911,3272369,W BALTIMORE MARC,,0,2767,141133,1,1
14498,1911,3272370,W BALTIMORE MARC,,0,2766,141133,1,1
14498,1911,3272371,W BALTIMORE MARC,,0,2762,141133,1,1
14498,1911,3272372,W BALTIMORE MARC,,0,2771,141133,1,1
14498,1911,3272373,W BALTIMORE MARC,,0,2765,141133,1,1
14498,1911,3272374,W BALTIMORE MARC,,0,2767,141133,1,1
14498,1911,3272375,W BALTIMORE MARC,,0,2769,141133,1,1
14498,1911,3272376,W BALTIMORE MARC,,0,2770,141133,1,1
14498,1911,3272377,W BALTIMORE MARC,,0,2772,141133,1,1
14498,1911,3272378,W BALTIMORE MARC,,0,2768,141133,1,1
14498,1911,3272379,W BALTIMORE MARC,,0,2773,141133,1,1
14498,1911,3272380,W BALTIMORE MARC,,0,2774,141133,1,1
14498,1911,3272381,W BALTIMORE MARC,,0,2776,141133,1,1
14498,1911,3272382,W BALTIMORE MARC,,0,2769,141133,1,1
14498,1911,3272383,W BALTIMORE MARC,,0,2776,141133,1,1
14498,1911,3272384,W BALTIMORE MARC,,0,2751,141133,1,1
14498,1911,3272385,W BALTIMORE MARC,,0,2752,141133,1,1
14498,1911,3272386,W BALTIMORE MARC,,0,2750,141133,1,1
14498,1911,3272387,W BALTIMORE MARC,,0,2759,141133,1,1
14498,1911,3272388,W BALTIMORE MARC,,0,2769,141133,1,1
14498,1911,3272389,W BALTIMORE MARC,,0,2777,141133,1,1
14498,1911,3272390,W BALTIMORE MARC,,0,2776,141133,1,1
14498,1911,3272391,W BALTIMORE MARC,,0,2775,141133,1,1
14498,1911,3272392,W BALTIMORE MARC,,0,2750,141133,1,1
14498,1911,3272393,W BALTIMORE MARC,,0,2755,141133,1,1
14498,1911,3272394,W BALTIMORE MARC,,0,2756,141133,1,1
14498,1911,3272395,W BALTIMORE MARC,,0,2766,141133,1,1
14498,1911,3272396,W BALTIMORE MARC,,0,2768,141133,1,1
14498,1911,3272397,W BALTIMORE MARC,,0,2763,141133,1,1
14498,1911,3272398,W BALTIMORE MARC,,0,2777,141133,1,1
14498,1911,3272399,TRADEPOINT ATLANTIC,,1,2750,141134,1,1
14498,1911,3272400,TRADEPOINT ATLANTIC,,1,2753,141134,1,1
14498,1911,3272401,TRADEPOINT ATLANTIC,,1,2754,141134,1,1
14498,1911,3272402,TRADEPOINT ATLANTIC,,1,2751,141134,1,1
14498,1911,3272403,TRADEPOINT ATLANTIC,,1,2752,141134,1,1
14498,1911,3272404,TRADEPOINT ATLANTIC,,1,2758,141134,1,1
14498,1911,3272405,TRADEPOINT ATLANTIC,,1,2750,141134,1,1
14498,1911,3272406,TRADEPOINT ATLANTIC,,1,2755,141134,1,1
14498,1911,3272407,TRADEPOINT ATLANTIC,,1,2756,141134,1,1
14498,1911,3272408,TRADEPOINT ATLANTIC,,1,2757,141134,1,1
14498,1911,3272409,TRADEPOINT ATLANTIC,,1,2753,141134,1,1
14498,1911,3272410,TRADEPOINT ATLANTIC,,1,2754,141134,1,1
14498,1911,3272411,TRADEPOINT ATLANTIC,,1,2750,141134,1,1
14498,1911,3272412,TRADEPOINT ATLANTIC,,1,2778,141134,1,1
14498,1911,3272413,TRADEPOINT ATLANTIC,,1,2766,141134,1,1
14498,1911,3272414,TRADEPOINT ATLANTIC,,1,2760,141134,1,1
14498,1911,3272415,TRADEPOINT ATLANTIC,,1,2767,141134,1,1
14498,1911,3272416,TRADEPOINT ATLANTIC,,1,2766,141134,1,1
14498,1911,3272417,TRADEPOINT ATLANTIC,,1,2760,141134,1,1
14498,1911,3272418,TRADEPOINT ATLANTIC,,1,2762,141134,1,1
14498,1911,3272419,TRADEPOINT ATLANTIC,,1,2767,141134,1,1
14498,1911,3272420,TRADEPOINT ATLANTIC,,1,2764,141134,1,1
14498,1911,3272421,TRADEPOINT ATLANTIC,,1,2770,141134,1,1
14498,1911,3272422,TRADEPOINT ATLANTIC,,1,2766,141134,1,1
14498,1911,3272423,TRADEPOINT ATLANTIC,,1,2772,141134,1,1
14498,1911,3272424,TRADEPOINT ATLANTIC,,1,2768,141134,1,1
14498,1911,3272425,TRADEPOINT ATLANTIC,,1,2773,141134,1,1
14498,1911,3272426,TRADEPOINT ATLANTIC,,1,2763,141134,1,1
14498,1911,3272427,TRADEPOINT ATLANTIC,,1,2771,141134,1,1
14498,1911,3272428,TRADEPOINT ATLANTIC,,1,2776,141134,1,1
14498,1911,3272429,TRADEPOINT ATLANTIC,,1,2765,141134,1,1
14498,1911,3272430,TRADEPOINT ATLANTIC,,1,2769,141134,1,1
14498,1911,3272431,TRADEPOINT ATLANTIC,,1,2777,141134,1,1
14498,1911,3272432,TRADEPOINT ATLANTIC,,1,2776,141134,1,1
14498,1911,3272433,TRADEPOINT ATLANTIC,,1,2769,141134,1,1
14498,1911,3272434,TRADEPOINT ATLANTIC,,1,2776,141134,1,1
14498,1911,3272435,TRADEPOINT ATLANTIC,,1,2777,141134,1,1
14498,1911,3272436,TRADEPOINT ATLANTIC,,1,2777,141134,1,1
14498,1911,3272437,TRADEPOINT ATLANTIC,,1,2752,141134,1,1
14498,1911,3272438,TRADEPOINT ATLANTIC,,1,2775,141134,1,1
14498,1911,3272439,TRADEPOINT ATLANTIC,,1,2769,141134,1,1
11735,1911,3272903,UM MEDICAL CENTER,,0,1807,141440,1,1
11646,1911,3272942,WESTVIEW MALL,,0,4353,140902,1,1
11646,1911,3272943,WESTVIEW MALL,,0,4350,140902,1,1
11646,1911,3272944,WESTVIEW MALL,,0,4350,140902,1,1
11646,1911,3272945,WESTVIEW MALL,,0,4350,140902,1,1
11646,1911,3272946,WESTVIEW MALL,,0,4352,140902,1,1
11646,1911,3272947,WESTVIEW MALL,,0,4350,140902,1,1
11646,1911,3272948,WESTVIEW MALL,,0,4352,140902,1,1
11646,1911,3272949,WESTVIEW MALL,,0,4350,140902,1,1
11646,1911,3272950,WESTVIEW MALL,,0,4352,140902,1,1
11646,1911,3272951,WESTVIEW MALL,,0,4354,140902,1,1
11646,1911,3272952,WESTVIEW MALL,,0,4353,140902,1,1
11646,1911,3272953,WESTVIEW MALL,,0,4354,140902,1,1
11646,1911,3272954,WESTVIEW MALL,,0,4353,140902,1,1
11646,1911,3272955,WESTVIEW MALL,,0,4354,140902,1,1
11646,1911,3272956,WESTVIEW MALL,,0,4352,140904,1,1
11646,1911,3272957,WESTVIEW MALL,,0,4351,140904,1,1
11646,1911,3272958,WESTVIEW MALL,,0,4351,140902,1,1
11646,1911,3272959,WESTVIEW MALL,,0,4350,140904,1,1
11646,1911,3272960,WESTVIEW MALL,,0,4353,140904,1,1
11646,1911,3272961,WESTVIEW MALL,,0,4354,140904,1,1
11646,1911,3272962,FALLS RD LIGHT RAIL,,1,4354,140905,1,1
11646,1911,3272963,FALLS RD LIGHT RAIL,,1,4353,140905,1,1
11646,1911,3272964,FALLS RD LIGHT RAIL,,1,4352,140905,1,1
11646,1911,3272965,FALLS RD LIGHT RAIL,,1,4350,140905,1,1
11646,1911,3272966,FALLS RD LIGHT RAIL,,1,4351,140905,1,1
11646,1911,3272967,FALLS RD LIGHT RAIL,,1,4350,140905,1,1
11646,1911,3272968,FALLS RD LIGHT RAIL,,1,4352,140905,1,1
11646,1911,3272969,FALLS RD LIGHT RAIL,,1,4350,140905,1,1
11646,1911,3272970,FALLS RD LIGHT RAIL,,1,4352,140905,1,1
11646,1911,3272971,FALLS RD LIGHT RAIL,,1,4350,140905,1,1
11646,1911,3272972,FALLS RD LIGHT RAIL,,1,4353,140905,1,1
11646,1911,3272973,FALLS RD LIGHT RAIL,,1,4354,140905,1,1
11646,1911,3272974,FALLS RD LIGHT RAIL,,1,4353,140905,1,1
11646,1911,3272975,FALLS RD LIGHT RAIL,,1,4354,140905,1,1
11646,1911,3272976,FALLS RD LIGHT RAIL,,1,4353,140905,1,1
11646,1911,3272977,GREENSPRING STATION,,1,4350,140907,1,1
11646,1911,3272978,GREENSPRING STATION,,1,4352,140907,1,1
11646,1911,3272979,GREENSPRING STATION,,1,4351,140907,1,1
11646,1911,3272980,GREENSPRING STATION,,1,4352,140907,1,1
11646,1911,3272981,GREENSPRING STATION,,1,4354,140907,1,1
11639,1911,3272982,MONDAWMIN METRO,,0,4000,140821,1,1
11639,1911,3272983,MONDAWMIN METRO,,0,4001,140821,1,1
11639,1911,3272984,MONDAWMIN METRO,,0,2053,140821,1,1
11639,1911,3272985,MONDAWMIN METRO,,0,2054,140821,1,1
11639,1911,3272986,MONDAWMIN METRO,,0,2056,140821,1,1
11639,1911,3272987,MONDAWMIN METRO,,0,4002,140821,1,1
11639,1911,3272988,MONDAWMIN METRO,,0,2057,140821,1,1
11639,1911,3272989,MONDAWMIN METRO,,0,4003,140821,1,1
11639,1911,3272990,MONDAWMIN METRO,,0,4001,140821,1,1
11639,1911,3272991,MONDAWMIN METRO,,0,4004,140821,1,1
11639,1911,3272992,MONDAWMIN METRO,,0,2052,140821,1,1
11639,1911,3272993,MONDAWMIN METRO,,0,4005,140821,1,1
11639,1911,3272994,MONDAWMIN METRO,,0,2055,140821,1,1
11639,1911,3272995,MONDAWMIN METRO,,0,4007,140821,1,1
11639,1911,3272996,MONDAWMIN METRO,,0,2058,140821,1,1
11639,1911,3272997,MONDAWMIN METRO,,0,2054,140821,1,1
11639,1911,3272998,MONDAWMIN METRO,,0,2056,140821,1,1
11639,1911,3272999,MONDAWMIN METRO,,0,4002,140821,1,1
11639,1911,3273000,MONDAWMIN METRO,,0,4006,140821,1,1
11639,1911,3273001,MONDAWMIN METRO,,0,4003,140821,1,1
11639,1911,3273002,MONDAWMIN METRO,,0,4001,140821,1,1
11639,1911,3273003,MONDAWMIN METRO,,0,2059,140821,1,1
11639,1911,3273004,MONDAWMIN METRO,,0,4005,140821,1,1
11639,1911,3273005,MONDAWMIN METRO,,0,2055,140821,1,1
11639,1911,3273006,MONDAWMIN METRO,,0,2058,140821,1,1
11639,1911,3273007,MONDAWMIN METRO,,0,2056,140821,1,1
11639,1911,3273008,MONDAWMIN METRO,,0,4002,140821,1,1
11639,1911,3273009,MONDAWMIN METRO,,0,4006,140821,1,1
11639,1911,3273010,MONDAWMIN METRO,,0,4003,140821,1,1
11639,1911,3273011,MONDAWMIN METRO,,0,4001,140821,1,1
11639,1911,3273012,MONDAWMIN METRO,,0,2059,140821,1,1
11639,1911,3273013,MONDAWMIN METRO,,0,4005,140821,1,1
11639,1911,3273014,MONDAWMIN METRO,,0,2055,140821,1,1
11639,1911,3273015,MONDAWMIN METRO,,0,2058,140821,1,1
11639,1911,3273016,MONDAWMIN METRO,,0,2056,140821,1,1
11639,1911,3273017,MONDAWMIN METRO,,0,4009,140821,1,1
11639,1911,3273018,MONDAWMIN METRO,,0,2060,140821,1,1
11639,1911,3273019,MONDAWMIN METRO,,0,4008,140821,1,1
11639,1911,3273020,MONDAWMIN METRO,,0,4001,140821,1,1
11639,1911,3273021,MONDAWMIN METRO,,0,2064,140821,1,1
11639,1911,3273022,MONDAWMIN METRO,,0,2059,140821,1,1
11639,1911,3273023,MONDAWMIN METRO,,0,4011,140821,1,1
11639,1911,3273024,MONDAWMIN METRO,,0,2061,140821,1,1
11639,1911,3273025,MONDAWMIN METRO,,0,2070,140821,1,1
11639,1911,3273026,MONDAWMIN METRO,,0,2058,140821,1,1
11639,1911,3273027,MONDAWMIN METRO,,0,2063,140821,1,1
11639,1911,3273028,MONDAWMIN METRO,,0,2071,140821,1,1
11639,1911,3273029,MONDAWMIN METRO,,0,4009,140821,1,1
11639,1911,3273030,MONDAWMIN METRO,,0,4010,140821,1,1
11639,1911,3273031,MONDAWMIN METRO,,0,4014,140821,1,1
11639,1911,3273032,MONDAWMIN METRO,,0,4008,140821,1,1
11639,1911,3273033,MONDAWMIN METRO,,0,4012,140821,1,1
11639,1911,3273034,MONDAWMIN METRO,,0,2069,140821,1,1
11639,1911,3273035,MONDAWMIN METRO,,0,2067,140821,1,1
11639,1911,3273036,MONDAWMIN METRO,,0,2059,140821,1,1
11639,1911,3273037,MONDAWMIN METRO,,0,4011,140821,1,1
11639,1911,3273038,MONDAWMIN METRO,,0,4013,140821,1,1
11639,1911,3273039,MONDAWMIN METRO,,0,2070,140821,1,1
11639,1911,3273040,MONDAWMIN METRO,,0,2065,140821,1,1
11639,1911,3273041,MONDAWMIN METRO,,0,2071,140821,1,1
11639,1911,3273042,MONDAWMIN METRO,,0,2063,140821,1,1
11639,1911,3273043,MONDAWMIN METRO,,0,4009,140821,1,1
11639,1911,3273044,MONDAWMIN METRO,,0,4010,140821,1,1
11639,1911,3273045,MONDAWMIN METRO,,0,4008,140821,1,1
11639,1911,3273046,MONDAWMIN METRO,,0,2072,140821,1,1
11639,1911,3273047,MONDAWMIN METRO,,0,2067,140821,1,1
11639,1911,3273048,MONDAWMIN METRO,,0,2070,140821,1,1
11639,1911,3273049,MONDAWMIN METRO,,0,4009,140821,1,1
11639,1911,3273050,MONDAWMIN METRO,,0,4008,140821,1,1
11639,1911,3273051,MONDAWMIN METRO,,0,2072,140821,1,1
11639,1911,3273052,MONDAWMIN METRO,,0,2067,140821,1,1
11639,1911,3273053,MONDAWMIN METRO,,0,2070,140821,1,1
11639,1911,3273054,MONDAWMIN METRO,,0,4008,140821,1,1
11639,1911,3273055,MONDAWMIN METRO,,0,2072,140821,1,1
11639,1911,3273056,MONDAWMIN METRO,,0,2070,140821,1,1
11639,1911,3273057,MONDAWMIN METRO,,0,2072,140821,1,1
11639,1911,3273058,MONDAWMIN METRO,,0,2070,140821,1,1
11639,1911,3273059,MONDAWMIN METRO,,0,2052,140821,1,1
11639,1911,3273060,MONDAWMIN METRO,,0,2050,140821,1,1
11639,1911,3273061,MONDAWMIN METRO,,0,2051,140821,1,1
11639,1911,3273062,MONDAWMIN METRO,,0,2051,140821,1,1
11639,1911,3273063,MONDAWMIN METRO,,0,4006,140821,1,1
11639,1911,3273064,COLDSTREAM,,0,2055,140827,1,1
11639,1911,3273065,COLDSTREAM,,0,2505,140827,1,1
11639,1911,3273066,MEDFIELD,,0,4000,140824,1,1
11639,1911,3273067,MEDFIELD,,0,4508,140824,1,1
11639,1911,3273068,COLD SPRING METRO,,0,2513,140823,1,1
11639,1911,3273069,COLD SPRING METRO,,0,2512,140825,1,1
11639,1911,3273070,BELAIR-EDISON,,0,2164,140826,1,1
11639,1911,3273071,BELAIR-EDISON,,0,2415,140826,1,1
11639,1911,3273072,BELAIR-EDISON,,0,2165,140826,1,1
11639,1911,3273074,PENN-NORTH METRO,,0,2056,140822,1,1
11639,1911,3273075,COLD SPRING METRO,,0,2534,140825,1,1
11639,1911,3273076,COLD SPRING METRO,,0,2065,140825,1,1
11639,1911,3273077,HOPKINS BAYVIEW,,1,2050,140830,1,1
11639,1911,3273078,HOPKINS BAYVIEW,,1,2051,140830,1,1
11639,1911,3273079,HOPKINS BAYVIEW,,1,4002,140830,1,1
11639,1911,3273080,HOPKINS BAYVIEW,,1,4003,140830,1,1
11639,1911,3273081,HOPKINS BAYVIEW,,1,4004,140830,1,1
